"","Year","Month","Day","hour","Sentiment","Count","Percentage"
"52186","2022",1,31,15,"negative",14838,0.844411563851582
"52187","2022",1,31,15,"neutral",1600,0.091053949465058
"52188","2022",1,31,15,"positive",1134,0.0645344866833599
"52189","2022",1,31,16,"negative",14098,0.828709146484834
"52190","2022",1,31,16,"neutral",1475,0.0867035034093581
"52191","2022",1,31,16,"positive",1439,0.0845873501058077
"52192","2022",1,31,17,"negative",14435,0.831317668739922
"52193","2022",1,31,17,"neutral",1486,0.0855793595945635
"52194","2022",1,31,17,"positive",1443,0.0831029716655149
"52195","2022",1,31,18,"negative",14469,0.825337972734014
"52196","2022",1,31,18,"neutral",1662,0.0948034909588729
"52197","2022",1,31,18,"positive",1400,0.0798585363071131
"52198","2022",1,31,19,"negative",13993,0.829411416039358
"52199","2022",1,31,19,"neutral",1587,0.0940667417461917
"52200","2022",1,31,19,"positive",1291,0.0765218422144508
"52201","2022",1,31,20,"negative",13752,0.837413226160029
"52202","2022",1,31,20,"neutral",1514,0.0921933990987699
"52203","2022",1,31,20,"positive",1156,0.0703933747412008
"52204","2022",1,31,21,"negative",13095,0.838348271446863
"52205","2022",1,31,21,"neutral",1535,0.0982714468629962
"52206","2022",1,31,21,"positive",990,0.0633802816901408
"52207","2022",1,31,22,"negative",13235,0.839944151805547
"52208","2022",1,31,22,"neutral",1603,0.101732563305198
"52209","2022",1,31,22,"positive",919,0.0583232848892556
"52210","2022",1,31,23,"negative",12849,0.849970232188926
"52211","2022",1,31,23,"neutral",1399,0.0925448170933386
"52212","2022",1,31,23,"positive",869,0.057484950717735
"52213","2022",2,1,0,"negative",12005,0.845839498344254
"52214","2022",2,1,0,"neutral",1410,0.0993447474106954
"52215","2022",2,1,0,"positive",778,0.0548157542450504
"52216","2022",2,1,1,"negative",11859,0.853349643808016
"52217","2022",2,1,1,"neutral",1337,0.0962078146362524
"52218","2022",2,1,1,"positive",701,0.0504425415557315
"52219","2022",2,1,2,"negative",10542,0.844170403587444
"52220","2022",2,1,2,"neutral",1299,0.104019859064702
"52221","2022",2,1,2,"positive",647,0.0518097373478539
"52222","2022",2,1,3,"negative",9198,0.872675521821632
"52223","2022",2,1,3,"neutral",884,0.0838709677419355
"52224","2022",2,1,3,"positive",458,0.0434535104364326
"52225","2022",2,1,4,"negative",6957,0.871149511645379
"52226","2022",2,1,4,"neutral",654,0.081893313298272
"52227","2022",2,1,4,"positive",375,0.0469571750563486
"52228","2022",2,1,5,"negative",6566,0.865770042194093
"52229","2022",2,1,5,"neutral",688,0.0907172995780591
"52230","2022",2,1,5,"positive",330,0.0435126582278481
"52231","2022",2,1,6,"negative",4513,0.851027720158401
"52232","2022",2,1,6,"neutral",524,0.0988119932113898
"52233","2022",2,1,6,"positive",266,0.0501602866302093
"52234","2022",2,1,7,"negative",4443,0.844837421563035
"52235","2022",2,1,7,"neutral",521,0.0990682639285035
"52236","2022",2,1,7,"positive",295,0.0560943145084617
"52237","2022",2,1,8,"negative",5720,0.885448916408669
"52238","2022",2,1,8,"neutral",471,0.0729102167182663
"52239","2022",2,1,8,"positive",269,0.041640866873065
"52240","2022",2,1,9,"negative",5519,0.85473129936503
"52241","2022",2,1,9,"neutral",668,0.103453616230448
"52242","2022",2,1,9,"positive",270,0.0418150844045222
"52243","2022",2,1,10,"negative",6732,0.823385518590998
"52244","2022",2,1,10,"neutral",1047,0.128057729941292
"52245","2022",2,1,10,"positive",397,0.0485567514677104
"52246","2022",2,1,11,"negative",9048,0.830853994490358
"52247","2022",2,1,11,"neutral",1331,0.122222222222222
"52248","2022",2,1,11,"positive",511,0.0469237832874197
"52249","2022",2,1,12,"negative",11453,0.829566854990584
"52250","2022",2,1,12,"neutral",1727,0.125090540344778
"52251","2022",2,1,12,"positive",626,0.0453426046646386
"52252","2022",2,1,13,"negative",14220,0.839730719263021
"52253","2022",2,1,13,"neutral",2036,0.120231486949333
"52254","2022",2,1,13,"positive",678,0.0400377937876462
"52255","2022",2,1,14,"negative",15394,0.85087331417201
"52256","2022",2,1,14,"neutral",1917,0.105958434667256
"52257","2022",2,1,14,"positive",781,0.043168251160734
"52258","2022",2,1,15,"negative",14672,0.847847442935568
"52259","2022",2,1,15,"neutral",1913,0.110546084946547
"52260","2022",2,1,15,"positive",720,0.041606472117885
"52261","2022",2,1,16,"negative",13593,0.852279139757979
"52262","2022",2,1,16,"neutral",1730,0.108470750517274
"52263","2022",2,1,16,"positive",626,0.0392501097247476
"52264","2022",2,1,17,"negative",13014,0.844242620823873
"52265","2022",2,1,17,"neutral",1713,0.111125527084009
"52266","2022",2,1,17,"positive",688,0.0446318520921181
"52267","2022",2,1,18,"negative",12620,0.851322180248246
"52268","2022",2,1,18,"neutral",1576,0.106314085267134
"52269","2022",2,1,18,"positive",628,0.0423637344846195
"52270","2022",2,1,19,"negative",13441,0.835467429139731
"52271","2022",2,1,19,"neutral",1887,0.117292391844853
"52272","2022",2,1,19,"positive",760,0.0472401790154152
"52273","2022",2,1,20,"negative",13854,0.824986601560174
"52274","2022",2,1,20,"neutral",2144,0.127672244387542
"52275","2022",2,1,20,"positive",795,0.0473411540522837
"52276","2022",2,1,21,"negative",13484,0.825618417830027
"52277","2022",2,1,21,"neutral",2155,0.131949546901788
"52278","2022",2,1,21,"positive",693,0.0424320352681852
"52279","2022",2,1,22,"negative",12807,0.82075108946424
"52280","2022",2,1,22,"neutral",2105,0.134901307357088
"52281","2022",2,1,22,"positive",692,0.0443476031786721
"52282","2022",2,1,23,"negative",11201,0.836832274934628
"52283","2022",2,1,23,"neutral",1631,0.121852820321255
"52284","2022",2,1,23,"positive",553,0.0413149047441165
"52285","2022",2,2,0,"negative",11285,0.836483581647024
"52286","2022",2,2,0,"neutral",1660,0.123044992958268
"52287","2022",2,2,0,"positive",546,0.0404714253947076
"52288","2022",2,2,1,"negative",11691,0.847849735296251
"52289","2022",2,2,1,"neutral",1623,0.117702516498658
"52290","2022",2,2,1,"positive",475,0.034447748205091
"52291","2022",2,2,2,"negative",11070,0.86403371838901
"52292","2022",2,2,2,"neutral",1323,0.103262566344052
"52293","2022",2,2,2,"positive",419,0.0327037152669372
"52294","2022",2,2,3,"negative",10028,0.86351502626367
"52295","2022",2,2,3,"neutral",1265,0.10892964780849
"52296","2022",2,2,3,"positive",320,0.0275553259278395
"52297","2022",2,2,4,"negative",8031,0.873789576759874
"52298","2022",2,2,4,"neutral",878,0.0955282341420955
"52299","2022",2,2,4,"positive",282,0.0306821890980307
"52300","2022",2,2,5,"negative",5770,0.860295213955569
"52301","2022",2,2,5,"neutral",740,0.110332488444908
"52302","2022",2,2,5,"positive",197,0.0293722975995229
"52303","2022",2,2,6,"negative",4552,0.841404805914972
"52304","2022",2,2,6,"neutral",675,0.124768946395564
"52305","2022",2,2,6,"positive",183,0.033826247689464
"52306","2022",2,2,7,"negative",4222,0.829469548133595
"52307","2022",2,2,7,"neutral",695,0.136542239685658
"52308","2022",2,2,7,"positive",173,0.0339882121807466
"52309","2022",2,2,8,"negative",5974,0.862796071634893
"52310","2022",2,2,8,"neutral",742,0.107163489312536
"52311","2022",2,2,8,"positive",208,0.0300404390525708
"52312","2022",2,2,9,"negative",6373,0.8607509454349
"52313","2022",2,2,9,"neutral",781,0.105483522420313
"52314","2022",2,2,9,"positive",250,0.0337655321447866
"52315","2022",2,2,10,"negative",6903,0.862659335166208
"52316","2022",2,2,10,"neutral",825,0.103099225193702
"52317","2022",2,2,10,"positive",274,0.03424143964009
"52318","2022",2,2,11,"negative",8543,0.863801820020222
"52319","2022",2,2,11,"neutral",961,0.0971688574317492
"52320","2022",2,2,11,"positive",386,0.0390293225480283
"52321","2022",2,2,12,"negative",11351,0.870809359416954
"52322","2022",2,2,12,"neutral",1175,0.0901419255849636
"52323","2022",2,2,12,"positive",509,0.0390487149980821
"52324","2022",2,2,13,"negative",12971,0.867799558439821
"52325","2022",2,2,13,"neutral",1436,0.0960727905265271
"52326","2022",2,2,13,"positive",540,0.0361276510336522
"52327","2022",2,2,14,"negative",14420,0.852044433939967
"52328","2022",2,2,14,"neutral",1822,0.107657764121957
"52329","2022",2,2,14,"positive",682,0.0402978019380761
"52330","2022",2,2,15,"negative",14016,0.859139389481427
"52331","2022",2,2,15,"neutral",1665,0.102059580728209
"52332","2022",2,2,15,"positive",633,0.0388010297903641
"52333","2022",2,2,16,"negative",13554,0.869236195728853
"52334","2022",2,2,16,"neutral",1503,0.096389405502469
"52335","2022",2,2,16,"positive",536,0.0343743987686783
"52336","2022",2,2,17,"negative",12919,0.867163377634582
"52337","2022",2,2,17,"neutral",1426,0.0957175459793261
"52338","2022",2,2,17,"positive",553,0.0371190763860921
"52339","2022",2,2,18,"negative",12734,0.863731940581971
"52340","2022",2,2,18,"neutral",1437,0.097469985755952
"52341","2022",2,2,18,"positive",572,0.0387980736620769
"52342","2022",2,2,19,"negative",12667,0.863639462739483
"52343","2022",2,2,19,"neutral",1358,0.0925888047998909
"52344","2022",2,2,19,"positive",642,0.0437717324606259
"52345","2022",2,2,20,"negative",13117,0.859060842229354
"52346","2022",2,2,20,"neutral",1622,0.106228305717467
"52347","2022",2,2,20,"positive",530,0.0347108520531796
"52348","2022",2,2,21,"negative",12375,0.857469512195122
"52349","2022",2,2,21,"neutral",1605,0.111211197339246
"52350","2022",2,2,21,"positive",452,0.0313192904656319
"52351","2022",2,2,22,"negative",12455,0.852731754073668
"52352","2022",2,2,22,"neutral",1679,0.114952759140079
"52353","2022",2,2,22,"positive",472,0.0323154867862522
"52354","2022",2,2,23,"negative",11012,0.859909417460565
"52355","2022",2,2,23,"neutral",1418,0.110729345619241
"52356","2022",2,2,23,"positive",376,0.0293612369201937
"52357","2022",2,3,0,"negative",10061,0.864272828794777
"52358","2022",2,3,0,"neutral",1237,0.106262348595481
"52359","2022",2,3,0,"positive",343,0.0294648226097414
"52360","2022",2,3,1,"negative",10143,0.867293715262933
"52361","2022",2,3,1,"neutral",1185,0.101325352714835
"52362","2022",2,3,1,"positive",367,0.0313809320222317
"52363","2022",2,3,2,"negative",9220,0.87104393008975
"52364","2022",2,3,2,"neutral",1021,0.0964572508266415
"52365","2022",2,3,2,"positive",344,0.0324988190836089
"52366","2022",2,3,3,"negative",8314,0.881841323716589
"52367","2022",2,3,3,"neutral",851,0.090263046245227
"52368","2022",2,3,3,"positive",263,0.0278956300381841
"52369","2022",2,3,4,"negative",6654,0.889572192513369
"52370","2022",2,3,4,"neutral",622,0.0831550802139037
"52371","2022",2,3,4,"positive",204,0.0272727272727273
"52372","2022",2,3,5,"negative",5294,0.879548097690646
"52373","2022",2,3,5,"neutral",576,0.0956969596278452
"52374","2022",2,3,5,"positive",149,0.0247549426815086
"52375","2022",2,3,6,"negative",4293,0.875050958010599
"52376","2022",2,3,6,"neutral",488,0.0994700366897676
"52377","2022",2,3,6,"positive",125,0.0254790052996331
"52378","2022",2,3,7,"negative",3698,0.863816865218407
"52379","2022",2,3,7,"neutral",418,0.0976407381452932
"52380","2022",2,3,7,"positive",165,0.0385423966362999
"52381","2022",2,3,8,"negative",5410,0.887176123319121
"52382","2022",2,3,8,"neutral",512,0.0839619547392588
"52383","2022",2,3,8,"positive",176,0.0288619219416202
"52384","2022",2,3,9,"negative",5193,0.868830516981763
"52385","2022",2,3,9,"neutral",592,0.0990463443198929
"52386","2022",2,3,9,"positive",192,0.0321231386983436
"52387","2022",2,3,10,"negative",6017,0.855903271692745
"52388","2022",2,3,10,"neutral",707,0.100568990042674
"52389","2022",2,3,10,"positive",306,0.0435277382645804
"52390","2022",2,3,11,"negative",7579,0.843516972732332
"52391","2022",2,3,11,"neutral",924,0.102838063439065
"52392","2022",2,3,11,"positive",482,0.0536449638286032
"52393","2022",2,3,12,"negative",10218,0.841541755888651
"52394","2022",2,3,12,"neutral",1386,0.114149234063581
"52395","2022",2,3,12,"positive",538,0.0443090100477681
"52396","2022",2,3,13,"negative",12386,0.855091473938557
"52397","2022",2,3,13,"neutral",1534,0.105902657921988
"52398","2022",2,3,13,"positive",565,0.0390058681394546
"52399","2022",2,3,14,"negative",14134,0.839759966728061
"52400","2022",2,3,14,"neutral",1962,0.11657061374844
"52401","2022",2,3,14,"positive",735,0.0436694195234983
"52402","2022",2,3,15,"negative",13728,0.866447866700328
"52403","2022",2,3,15,"neutral",1551,0.0978919464781621
"52404","2022",2,3,15,"positive",565,0.0356601868215097
"52405","2022",2,3,16,"negative",12366,0.867302566979941
"52406","2022",2,3,16,"neutral",1350,0.094683686351522
"52407","2022",2,3,16,"positive",542,0.038013746668537
"52408","2022",2,3,17,"negative",12335,0.869029167253769
"52409","2022",2,3,17,"neutral",1361,0.0958855854586445
"52410","2022",2,3,17,"positive",498,0.0350852472875863
"52411","2022",2,3,18,"negative",12167,0.864133522727273
"52412","2022",2,3,18,"neutral",1359,0.0965198863636364
"52413","2022",2,3,18,"positive",554,0.0393465909090909
"52414","2022",2,3,19,"negative",11552,0.863120143454872
"52415","2022",2,3,19,"neutral",1235,0.0922743574417215
"52416","2022",2,3,19,"positive",597,0.0446054991034071
"52417","2022",2,3,20,"negative",11186,0.861720976812264
"52418","2022",2,3,20,"neutral",1275,0.0982204760804252
"52419","2022",2,3,20,"positive",520,0.0400585471073107
"52420","2022",2,3,21,"negative",11260,0.864956214472269
"52421","2022",2,3,21,"neutral",1234,0.0947918267014903
"52422","2022",2,3,21,"positive",524,0.0402519588262406
"52423","2022",2,3,22,"negative",11030,0.860441532100788
"52424","2022",2,3,22,"neutral",1258,0.0981355799984398
"52425","2022",2,3,22,"positive",531,0.0414228879007723
"52426","2022",2,3,23,"negative",10809,0.87331340389432
"52427","2022",2,3,23,"neutral",1150,0.0929142764805688
"52428","2022",2,3,23,"positive",418,0.0337723196251111
"52429","2022",2,4,0,"negative",9934,0.881142451658684
"52430","2022",2,4,0,"neutral",993,0.0880787653006919
"52431","2022",2,4,0,"positive",347,0.0307787830406244
"52432","2022",2,4,1,"negative",9970,0.882847781811742
"52433","2022",2,4,1,"neutral",1014,0.0897901354821571
"52434","2022",2,4,1,"positive",309,0.0273620827061011
"52435","2022",2,4,2,"negative",10804,0.899958350687214
"52436","2022",2,4,2,"neutral",902,0.0751353602665556
"52437","2022",2,4,2,"positive",299,0.0249062890462307
"52438","2022",2,4,3,"negative",8535,0.890360943041936
"52439","2022",2,4,3,"neutral",799,0.0833507197997079
"52440","2022",2,4,3,"positive",252,0.0262883371583559
"52441","2022",2,4,4,"negative",6613,0.897408060795223
"52442","2022",2,4,4,"neutral",567,0.0769439544035826
"52443","2022",2,4,4,"positive",189,0.0256479848011942
"52444","2022",2,4,5,"negative",4730,0.889432117337345
"52445","2022",2,4,5,"neutral",432,0.0812335464460323
"52446","2022",2,4,5,"positive",156,0.0293343362166228
"52447","2022",2,4,6,"negative",4002,0.865297297297297
"52448","2022",2,4,6,"neutral",468,0.101189189189189
"52449","2022",2,4,6,"positive",155,0.0335135135135135
"52450","2022",2,4,7,"negative",3502,0.852275492820638
"52451","2022",2,4,7,"neutral",476,0.115843270868825
"52452","2022",2,4,7,"positive",131,0.0318812363105378
"52453","2022",2,4,8,"negative",4953,0.873236953455571
"52454","2022",2,4,8,"neutral",505,0.089033850493653
"52455","2022",2,4,8,"positive",214,0.0377291960507757
"52456","2022",2,4,9,"negative",5480,0.880321285140562
"52457","2022",2,4,9,"neutral",534,0.0857831325301205
"52458","2022",2,4,9,"positive",211,0.0338955823293173
"52459","2022",2,4,10,"negative",5957,0.878483999410116
"52460","2022",2,4,10,"neutral",603,0.0889249373248783
"52461","2022",2,4,10,"positive",221,0.0325910632650052
"52462","2022",2,4,11,"negative",7955,0.875137513751375
"52463","2022",2,4,11,"neutral",810,0.0891089108910891
"52464","2022",2,4,11,"positive",325,0.0357535753575358
"52465","2022",2,4,12,"negative",9195,0.885155949172122
"52466","2022",2,4,12,"neutral",880,0.084713130535233
"52467","2022",2,4,12,"positive",313,0.0301309202926454
"52468","2022",2,4,13,"negative",9901,0.875497391458131
"52469","2022",2,4,13,"neutral",972,0.0859492439649836
"52470","2022",2,4,13,"positive",436,0.0385533645768857
"52471","2022",2,4,14,"negative",11206,0.87451225222413
"52472","2022",2,4,14,"neutral",1212,0.0945840486967379
"52473","2022",2,4,14,"positive",396,0.0309036990791322
"52474","2022",2,4,15,"negative",10824,0.874949478619352
"52475","2022",2,4,15,"neutral",1148,0.0927976719747797
"52476","2022",2,4,15,"positive",399,0.0322528494058686
"52477","2022",2,4,16,"negative",9921,0.876800707026072
"52478","2022",2,4,16,"neutral",1005,0.0888201502430402
"52479","2022",2,4,16,"positive",389,0.0343791427308882
"52480","2022",2,4,17,"negative",9474,0.87326020831413
"52481","2022",2,4,17,"neutral",1014,0.0934648354687068
"52482","2022",2,4,17,"positive",361,0.0332749562171629
"52483","2022",2,4,18,"negative",9424,0.869452901559184
"52484","2022",2,4,18,"neutral",1007,0.0929052495617677
"52485","2022",2,4,18,"positive",408,0.0376418488790479
"52486","2022",2,4,19,"negative",8888,0.871287128712871
"52487","2022",2,4,19,"neutral",929,0.0910695029899029
"52488","2022",2,4,19,"positive",384,0.0376433682972258
"52489","2022",2,4,20,"negative",9033,0.854831077883978
"52490","2022",2,4,20,"neutral",965,0.0913220403141857
"52491","2022",2,4,20,"positive",569,0.0538468818018359
"52492","2022",2,4,21,"negative",9271,0.862498837101126
"52493","2022",2,4,21,"neutral",989,0.092008558935715
"52494","2022",2,4,21,"positive",489,0.0454926039631594
"52495","2022",2,4,22,"negative",8642,0.856236995937779
"52496","2022",2,4,22,"neutral",991,0.0981868621817101
"52497","2022",2,4,22,"positive",460,0.0455761418805112
"52498","2022",2,4,23,"negative",8563,0.856385638563856
"52499","2022",2,4,23,"neutral",919,0.0919091909190919
"52500","2022",2,4,23,"positive",517,0.0517051705170517
"52501","2022",2,5,0,"negative",15317,0.860553963705826
"52502","2022",2,5,0,"neutral",1765,0.099162874318782
"52503","2022",2,5,0,"positive",717,0.0402831619753919
"52504","2022",2,5,1,"negative",10252,0.86741687113969
"52505","2022",2,5,1,"neutral",1085,0.0918013368305271
"52506","2022",2,5,1,"positive",482,0.0407817920297826
"52507","2022",2,5,2,"negative",8492,0.866619042759465
"52508","2022",2,5,2,"neutral",901,0.0919481579753036
"52509","2022",2,5,2,"positive",406,0.0414327992652311
"52510","2022",2,5,3,"negative",6936,0.856507779698691
"52511","2022",2,5,3,"neutral",768,0.0948382316621388
"52512","2022",2,5,3,"positive",394,0.0486539886391702
"52513","2022",2,5,4,"negative",5795,0.847966052092479
"52514","2022",2,5,4,"neutral",562,0.0822358794263974
"52515","2022",2,5,4,"positive",477,0.0697980684811238
"52516","2022",2,5,5,"negative",5030,0.871750433275563
"52517","2022",2,5,5,"neutral",423,0.0733102253032929
"52518","2022",2,5,5,"positive",317,0.0549393414211438
"52519","2022",2,5,6,"negative",3878,0.867367479311116
"52520","2022",2,5,6,"neutral",392,0.0876761350928204
"52521","2022",2,5,6,"positive",201,0.0449563855960635
"52522","2022",2,5,7,"negative",3131,0.851741022850925
"52523","2022",2,5,7,"neutral",326,0.088683351468988
"52524","2022",2,5,7,"positive",219,0.059575625680087
"52525","2022",2,5,8,"negative",4553,0.874231950844854
"52526","2022",2,5,8,"neutral",425,0.081605222734255
"52527","2022",2,5,8,"positive",230,0.0441628264208909
"52528","2022",2,5,9,"negative",4531,0.876402321083172
"52529","2022",2,5,9,"neutral",439,0.0849129593810445
"52530","2022",2,5,9,"positive",200,0.0386847195357834
"52531","2022",2,5,10,"negative",4629,0.853744005901881
"52532","2022",2,5,10,"neutral",525,0.0968277388417558
"52533","2022",2,5,10,"positive",268,0.049428255256363
"52534","2022",2,5,11,"negative",5505,0.860828772478499
"52535","2022",2,5,11,"neutral",514,0.0803752931978108
"52536","2022",2,5,11,"positive",376,0.0587959343236904
"52537","2022",2,5,12,"negative",6752,0.866307415960996
"52538","2022",2,5,12,"neutral",660,0.0846805234795997
"52539","2022",2,5,12,"positive",382,0.0490120605594047
"52540","2022",2,5,13,"negative",8146,0.856391925988225
"52541","2022",2,5,13,"neutral",818,0.0859966358284272
"52542","2022",2,5,13,"positive",548,0.0576114381833474
"52543","2022",2,5,14,"negative",9207,0.852026651860078
"52544","2022",2,5,14,"neutral",1015,0.0939292985378493
"52545","2022",2,5,14,"positive",584,0.0540440496020729
"52546","2022",2,5,15,"negative",9598,0.871436353731614
"52547","2022",2,5,15,"neutral",955,0.0867078264027601
"52548","2022",2,5,15,"positive",461,0.0418558198656256
"52549","2022",2,5,16,"negative",9547,0.870123951877506
"52550","2022",2,5,16,"neutral",983,0.0895916879329202
"52551","2022",2,5,16,"positive",442,0.0402843601895735
"52552","2022",2,5,17,"negative",9767,0.864795466619444
"52553","2022",2,5,17,"neutral",961,0.0850894280148752
"52554","2022",2,5,17,"positive",566,0.0501151053656809
"52555","2022",2,5,18,"negative",10274,0.868543410262913
"52556","2022",2,5,18,"neutral",1056,0.0892721278214557
"52557","2022",2,5,18,"positive",499,0.0421844619156311
"52558","2022",2,5,19,"negative",10767,0.873661148977605
"52559","2022",2,5,19,"neutral",1066,0.0864978902953586
"52560","2022",2,5,19,"positive",491,0.0398409607270367
"52561","2022",2,5,20,"negative",9826,0.870019479369577
"52562","2022",2,5,20,"neutral",959,0.0849123428369045
"52563","2022",2,5,20,"positive",509,0.0450681777935187
"52564","2022",2,5,21,"negative",8908,0.860426929392447
"52565","2022",2,5,21,"neutral",1013,0.0978460349657104
"52566","2022",2,5,21,"positive",432,0.0417270356418429
"52567","2022",2,5,22,"negative",8632,0.862423818563293
"52568","2022",2,5,22,"neutral",994,0.0993106204416026
"52569","2022",2,5,22,"positive",383,0.0382655609951044
"52570","2022",2,5,23,"negative",7833,0.863425925925926
"52571","2022",2,5,23,"neutral",913,0.100639329805996
"52572","2022",2,5,23,"positive",326,0.0359347442680776
"52573","2022",2,6,0,"negative",7576,0.870904701689849
"52574","2022",2,6,0,"neutral",822,0.0944936199563168
"52575","2022",2,6,0,"positive",301,0.0346016783538338
"52576","2022",2,6,1,"negative",7867,0.879190880643719
"52577","2022",2,6,1,"neutral",818,0.0914170764416629
"52578","2022",2,6,1,"positive",263,0.0293920429146178
"52579","2022",2,6,2,"negative",6934,0.8626524010948
"52580","2022",2,6,2,"neutral",765,0.0951729285892013
"52581","2022",2,6,2,"positive",339,0.042174670315999
"52582","2022",2,6,3,"negative",5934,0.867670712092411
"52583","2022",2,6,3,"neutral",642,0.0938733733001901
"52584","2022",2,6,3,"positive",263,0.0384559146073987
"52585","2022",2,6,4,"negative",5002,0.855335157318741
"52586","2022",2,6,4,"neutral",564,0.0964432284541724
"52587","2022",2,6,4,"positive",282,0.0482216142270862
"52588","2022",2,6,5,"negative",3855,0.855715871254162
"52589","2022",2,6,5,"neutral",476,0.105660377358491
"52590","2022",2,6,5,"positive",174,0.0386237513873474
"52591","2022",2,6,6,"negative",2953,0.856190200057988
"52592","2022",2,6,6,"neutral",328,0.0951000289939113
"52593","2022",2,6,6,"positive",168,0.0487097709481009
"52594","2022",2,6,7,"negative",2671,0.870032573289902
"52595","2022",2,6,7,"neutral",268,0.0872964169381107
"52596","2022",2,6,7,"positive",131,0.042671009771987
"52597","2022",2,6,8,"negative",5035,0.90378747083109
"52598","2022",2,6,8,"neutral",330,0.0592353257942919
"52599","2022",2,6,8,"positive",206,0.0369772033746186
"52600","2022",2,6,9,"negative",4969,0.889545291800931
"52601","2022",2,6,9,"neutral",380,0.0680272108843537
"52602","2022",2,6,9,"positive",237,0.0424274973147154
"52603","2022",2,6,10,"negative",4880,0.864635010630758
"52604","2022",2,6,10,"neutral",506,0.089652728561304
"52605","2022",2,6,10,"positive",258,0.0457122608079376
"52606","2022",2,6,11,"negative",5113,0.80141065830721
"52607","2022",2,6,11,"neutral",839,0.131504702194357
"52608","2022",2,6,11,"positive",428,0.0670846394984326
"52609","2022",2,6,12,"negative",5868,0.8348271446863
"52610","2022",2,6,12,"neutral",789,0.112249253094324
"52611","2022",2,6,12,"positive",372,0.0529236022193769
"52612","2022",2,6,13,"negative",6676,0.846993148946968
"52613","2022",2,6,13,"neutral",843,0.106952550114184
"52614","2022",2,6,13,"positive",363,0.046054300938848
"52615","2022",2,6,14,"negative",8271,0.839610191858695
"52616","2022",2,6,14,"neutral",1094,0.111054715257334
"52617","2022",2,6,14,"positive",486,0.0493350928839712
"52618","2022",2,6,15,"negative",8749,0.828660731199091
"52619","2022",2,6,15,"neutral",1217,0.115268043189998
"52620","2022",2,6,15,"positive",592,0.0560712256109112
"52621","2022",2,6,16,"negative",8155,0.824570273003033
"52622","2022",2,6,16,"neutral",1125,0.113751263902932
"52623","2022",2,6,16,"positive",610,0.0616784630940344
"52624","2022",2,6,17,"negative",8522,0.857344064386318
"52625","2022",2,6,17,"neutral",905,0.091046277665996
"52626","2022",2,6,17,"positive",513,0.0516096579476861
"52627","2022",2,6,18,"negative",9310,0.863956941351151
"52628","2022",2,6,18,"neutral",1039,0.0964179658500371
"52629","2022",2,6,18,"positive",427,0.0396250927988122
"52630","2022",2,6,19,"negative",9296,0.864342166434217
"52631","2022",2,6,19,"neutral",1013,0.0941887494188749
"52632","2022",2,6,19,"positive",446,0.0414690841469084
"52633","2022",2,6,20,"negative",8993,0.858274479862569
"52634","2022",2,6,20,"neutral",1120,0.106890627982439
"52635","2022",2,6,20,"positive",365,0.0348348921549914
"52636","2022",2,6,21,"negative",8683,0.856903187604855
"52637","2022",2,6,21,"neutral",1032,0.101845455442613
"52638","2022",2,6,21,"positive",418,0.0412513569525313
"52639","2022",2,6,22,"negative",8376,0.85390967478846
"52640","2022",2,6,22,"neutral",988,0.10072382505862
"52641","2022",2,6,22,"positive",445,0.0453665001529208
"52642","2022",2,6,23,"negative",7973,0.849366144668158
"52643","2022",2,6,23,"neutral",958,0.102056034941941
"52644","2022",2,6,23,"positive",456,0.0485778203899009
"52645","2022",2,7,0,"negative",7753,0.864904060687193
"52646","2022",2,7,0,"neutral",883,0.0985051316376618
"52647","2022",2,7,0,"positive",328,0.036590807675145
"52648","2022",2,7,1,"negative",8506,0.882548246524175
"52649","2022",2,7,1,"neutral",809,0.0839385764681469
"52650","2022",2,7,1,"positive",323,0.0335131770076779
"52651","2022",2,7,2,"negative",8517,0.8871875
"52652","2022",2,7,2,"neutral",725,0.0755208333333333
"52653","2022",2,7,2,"positive",358,0.0372916666666667
"52654","2022",2,7,3,"negative",7240,0.881314668289714
"52655","2022",2,7,3,"neutral",703,0.0855751673767498
"52656","2022",2,7,3,"positive",272,0.0331101643335362
"52657","2022",2,7,4,"negative",5507,0.870396712501976
"52658","2022",2,7,4,"neutral",614,0.0970444128338865
"52659","2022",2,7,4,"positive",206,0.0325588746641378
"52660","2022",2,7,5,"negative",4168,0.866347952608605
"52661","2022",2,7,5,"neutral",467,0.0970692163791312
"52662","2022",2,7,5,"positive",176,0.0365828310122636
"52663","2022",2,7,6,"negative",3513,0.854536609097543
"52664","2022",2,7,6,"neutral",416,0.101191924106057
"52665","2022",2,7,6,"positive",182,0.0442714667963999
"52666","2022",2,7,7,"negative",2819,0.83823966696402
"52667","2022",2,7,7,"neutral",366,0.108831400535236
"52668","2022",2,7,7,"positive",178,0.0529289325007434
"52669","2022",2,7,8,"negative",4453,0.88935490313561
"52670","2022",2,7,8,"neutral",403,0.0804873177551428
"52671","2022",2,7,8,"positive",151,0.0301577791092471
"52672","2022",2,7,9,"negative",4394,0.872344649593012
"52673","2022",2,7,9,"neutral",438,0.0869565217391304
"52674","2022",2,7,9,"positive",205,0.0406988286678579
"52675","2022",2,7,10,"negative",4804,0.869659666908038
"52676","2022",2,7,10,"neutral",462,0.0836350470673425
"52677","2022",2,7,10,"positive",258,0.0467052860246198
"52678","2022",2,7,11,"negative",6336,0.848533547609482
